filename,parasite_type,xmin,xmax,ymin,ymax
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,253,1063,86,88
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,668,1860,81,56
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,677,1777,72,65
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,755,1263,70,97
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,899,1214,72,76
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,922,266,112,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,924,558,67,93
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1053,87,81,66
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1059,148,63,57
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1127,830,80,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1192,1071,67,68
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1299,1321,81,89
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1504,1239,89,81
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,1614,1332,93,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,2027,73,94,117
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,2257,1157,100,80
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0002-R.jpg,parasite,2411,1787,80,66
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,29,319,66,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,47,1495,70,69
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,240,205,67,65
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,252,724,65,82
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,289,773,64,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,449,227,73,74
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,751,842,70,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,913,485,76,81
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,916,1412,81,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,968,1675,61,61
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1079,963,66,58
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1125,1570,59,76
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1185,1407,69,67
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1355,521,88,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1449,385,84,76
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1758,640,76,73
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1790,716,98,65
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1825,638,67,65
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1868,235,93,84
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1897,1101,75,106
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,1972,66,94,95
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,2080,1145,78,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,2212,638,82,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0003-R.jpg,parasite,2478,364,68,71
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,55,649,101,95
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,557,1219,82,78
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,817,1355,69,85
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,914,1300,107,108
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,935,1429,64,72
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,994,1678,89,95
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1006,1433,72,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1124,382,92,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1384,182,102,91
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1429,481,86,72
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1496,556,82,71
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1510,1736,105,95
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1690,700,60,75
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1790,1271,92,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1835,1810,98,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1846,229,104,93
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1850,398,85,104
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,1865,1000,118,113
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0004-R.jpg,parasite,2399,95,95,113
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,447,1577,82,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,557,1193,93,71
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,692,505,78,101
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,807,672,76,90
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,821,1788,80,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,1573,837,84,72
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,1584,408,108,85
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,1755,452,88,78
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,1965,1447,116,76
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2017,19,91,79
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2053,242,60,58
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2121,281,60,74
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2156,1275,76,66
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2241,1407,83,76
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2258,1052,75,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2260,1599,80,81
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0005-R.jpg,parasite,2458,884,73,79
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,173,428,67,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,236,400,86,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,409,421,75,80
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,509,1583,80,75
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,620,791,67,111
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,737,574,68,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,800,1128,59,68
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,827,50,86,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1073,459,57,84
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1223,641,80,110
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1239,1373,84,86
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1603,569,65,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1697,1691,65,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1866,877,74,58
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,1885,927,72,52
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,2017,1724,88,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,2210,1608,87,75
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,2279,185,71,73
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1405022890-0006-R.jpg,parasite,2449,291,66,62
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0001-S_R.jpg,parasite,1010,579,187,163
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0001-S_R.jpg,parasite,1477,1720,70,79
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0002-R_S.jpg,parasite,1153,1273,71,102
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0002-R_S.jpg,parasite,1219,641,160,156
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0002-R_S.jpg,parasite,1499,1139,88,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0003-R_S.jpg,parasite,663,9,73,64
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408161544-0003-R_S.jpg,parasite,1031,678,148,146
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408290968-0001-R.jpg,parasite,1285,905,84,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408290968-0002-R.jpg,parasite,1328,893,79,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1408290968-0003-R.jpg,parasite,1169,691,100,136
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0001-R.jpg,parasite,464,987,100,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0001-R.jpg,parasite,1391,1328,77,103
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0002-R.jpg,parasite,1159,259,92,70
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0002-R.jpg,parasite,1207,1715,67,82
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0002-R.jpg,parasite,2199,1187,90,71
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0003-R.jpg,parasite,485,217,123,111
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0003-R.jpg,parasite,534,547,102,97
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0003-R.jpg,parasite,1326,658,97,123
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0003-R.jpg,parasite,1477,1396,82,83
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0004-R.jpg,parasite,1004,1634,92,82
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0004-R.jpg,parasite,1376,175,77,81
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0005-R.jpg,parasite,1156,1307,122,99
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0005-R.jpg,parasite,1214,700,142,124
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0006-R.jpg,parasite,468,986,98,95
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0006-R.jpg,parasite,1871,797,73,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0006-R.jpg,parasite,2048,852,100,115
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0007-R.jpg,parasite,179,800,89,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0007-R.jpg,parasite,551,1637,99,96
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0007-R.jpg,parasite,1593,817,96,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0007-R.jpg,parasite,1919,1373,89,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0008-R.jpg,parasite,653,1337,107,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0008-R.jpg,parasite,748,437,120,88
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0008-R.jpg,parasite,1948,1451,110,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0008-R.jpg,parasite,2285,1513,116,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,352,521,104,113
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,353,91,134,122
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,364,691,93,110
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,1672,1204,78,126
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,2008,1528,114,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0009-R.jpg,parasite,2023,793,65,78
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0010-R.jpg,parasite,623,1055,86,92
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0010-R.jpg,parasite,761,957,107,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0010-R.jpg,parasite,943,957,92,98
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0010-R.jpg,parasite,1295,76,98,91
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409171742-0010-R.jpg,parasite,1605,1416,105,101
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0001-R.jpg,parasite,965,645,73,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0002-R.jpg,parasite,1085,715,104,87
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0003-R.jpg,parasite,734,1066,71,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0003-R.jpg,parasite,1010,1228,76,84
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0003-R.jpg,parasite,1300,850,99,77
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0003-R.jpg,parasite,1322,719,88,100
C:\Users\loand\Documents\GitHub\MP-IDB-The-Malaria-Parasite-Image-Database-for-Image-Processing-and-Analysis\Falciparum\img\1409191647-0004-R.jpg,parasite,808,644,69,79
